,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs1n50_2.dat,6,51,3,40474.3,12909,3.13535,0,15110.1,12909,1.17051,14,41177.1,13281,3.10045,0,15769.8,13281,1.1874,15,41892.7,13063,3.20697,0,15597.1,13063,1.19399,14,40053,13638,2.93687,0,16077.1,13638,1.17884,14,39192.3,13052,3.00278,0,15661.6,13052,1.19994,14,44817.8,14083,3.18241,0,16784.1,14083,1.1918,15,46800.2,13231,3.53716,0,15700.1,13231,1.18661,14,42635.9,12922,3.29948,0,15414.5,12922,1.19288,15,42549.6,13412,3.1725,0,15910.5,13412,1.18629,14,43364.3,13795,3.14348,0,16102,13795,1.16723,15
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs1n50_3.dat,6,51,4,42378.3,13245,3.19957,0,17970.2,13245,1.35675,15,47186,13708,3.44222,0,18603.2,13708,1.35711,16,44415.2,13157,3.37578,0,17742.2,13157,1.3485,15,45202.2,13156,3.43586,0,17558.8,13156,1.33466,15,48100.7,13309,3.61415,0,18354.7,13309,1.37912,17,50636.1,13513,3.74721,0,18688.2,13513,1.38298,18,41877.1,12856,3.2574,0,18282.9,12856,1.42213,15,45250.4,13524,3.34593,0,17579.7,13524,1.29989,15,44232.5,13307,3.32401,0,17960.2,13307,1.34968,16,43411.3,13306,3.26253,0,17907.2,13306,1.3458,15
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs1n50_4.dat,6,51,5,46935.4,13159,3.56679,0,20381.2,13159,1.54884,16,44800.9,13213,3.39067,0,20407.4,13213,1.54449,17,47607.8,12921,3.68453,0,20107.6,12921,1.5562,17,48773.9,13077,3.72975,0,20574,13077,1.5733,16,50782.8,13097,3.87744,0,19886.8,13097,1.51842,17,46526.4,13449,3.45947,0,20317.1,13449,1.51068,17,43674.9,13184,3.31272,0,19939,13184,1.51236,15,48171.1,13282,3.62679,0,20576.3,13282,1.54919,16,44603.5,13530,3.29664,0,20596,13530,1.52225,16,46921.4,13279,3.5335,0,20865.7,13279,1.57133,17
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs1n5_1.dat,6,6,2,4430.85,1778,2.49204,0,4430.85,1778,2.49204,3,5042.77,1601,3.14976,0,4776.34,1601,2.98335,3,5453.29,1631,3.34352,0,4922.1,1631,3.01784,3,5350.36,1786,2.99572,0,5350.22,1786,2.99564,3,4136.98,1491,2.77463,0,4136.98,1491,2.77463,2,4794.77,1700,2.82045,0,4651.17,1700,2.73598,3,4857.66,1663,2.92102,0,4853.21,1663,2.91835,3,5939.44,1802,3.29602,0,5715.33,1802,3.17166,2,4680.91,1637,2.85944,0,4659.78,1637,2.84654,2,5024.02,1826,2.75138,0,4775.5,1826,2.61528,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs1n5_2.dat,6,6,3,4681.95,1631,2.8706,0,4681.95,1631,2.8706,3,5603.39,1634,3.42925,0,5529.41,1634,3.38397,2,5956.59,1687,3.53088,0,5956.59,1687,3.53088,3,5892.43,1653,3.56469,0,5496.99,1653,3.32546,2,6439.15,1851,3.47874,0,6223.04,1851,3.36199,4,5425.76,1643,3.30235,0,5030.32,1643,3.06167,3,5535.27,1772,3.12374,0,5366.18,1772,3.02832,2,5447.33,1543,3.53035,0,5447.33,1543,3.53035,3,5621.12,1711,3.28528,0,5621.12,1711,3.28528,3,5285.48,1642,3.21893,0,5285.48,1642,3.21893,2
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs1n5_3.dat,6,6,4,5898.76,1698,3.47394,0,5898.76,1698,3.47394,4,6291.77,1768,3.55869,0,6243.28,1768,3.53126,3,6501.11,1680,3.86971,0,6501.11,1680,3.86971,4,5864.58,1709,3.43159,0,5864.58,1709,3.43159,3,5864.58,1663,3.52651,0,5864.58,1663,3.52651,3,6143.57,1612,3.81115,0,6143.57,1612,3.81115,3,6209.1,1728,3.59323,0,6209.1,1728,3.59323,4,7119.57,1599,4.45251,0,7071.08,1599,4.42219,3,7063.45,1855,3.80779,0,7063.45,1855,3.80779,4,5973.35,1740,3.43296,0,5973.35,1740,3.43296,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs1n5_4.dat,6,6,5,6967.81,1663,4.18991,0,6967.81,1663,4.18991,3,6967.81,1643,4.24091,0,6967.81,1643,4.24091,3,6562.2,1564,4.19578,0,6562.2,1564,4.19578,4,6562.2,1628,4.03084,0,6562.2,1628,4.03084,3,6967.81,1684,4.13766,0,6967.81,1684,4.13766,3,6562.2,1591,4.12458,0,6562.2,1591,4.12458,4,6596.38,1706,3.86658,0,6596.38,1706,3.86658,3,6967.81,1652,4.2178,0,6967.81,1652,4.2178,3,6967.81,1564,4.45512,0,6967.81,1564,4.45512,4,7546.37,1695,4.45213,0,7546.37,1695,4.45213,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n10_1.dat,6,11,2,10326.7,2126,4.85735,0,8185.94,2126,3.85039,4,10891.2,2294,4.74768,0,8514.62,2294,3.71169,4,12028.2,2018,5.96046,0,8745.89,2018,4.33394,3,12769.3,2136,5.97813,0,9731.77,2136,4.55607,3,12231.1,2176,5.6209,0,9227.16,2176,4.24042,4,10840.8,2209,4.90757,0,8950.35,2209,4.05176,3,10136.9,2113,4.79742,0,8649.37,2113,4.09341,3,10852.5,2178,4.98278,0,8916.4,2178,4.09385,4,11198.6,2244,4.99046,0,9588.92,2244,4.27314,4,11645.4,2079,5.60145,0,9349.06,2079,4.4969,3
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n10_2.dat,6,11,3,12786,2194,5.8277,0,11463.1,2194,5.22473,4,12277.1,2104,5.83513,0,10351.8,2104,4.92004,4,14079.8,2079,6.77241,0,11452.8,2079,5.50882,4,13376,2304,5.80557,0,11746.3,2304,5.09824,5,12776.1,2213,5.77319,0,11002.2,2213,4.97164,4,14040.7,2310,6.07822,0,11870.7,2310,5.13882,4,11839.9,2074,5.70875,0,10228,2074,4.93152,3,13390.8,2210,6.05917,0,11584.2,2210,5.24171,5,10900.7,2067,5.27369,0,10233.7,2067,4.95098,3,12693.9,2092,6.06784,0,11344,2092,5.42258,4
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n10_3.dat,6,11,4,15259.1,2193,6.95809,0,12680.2,2193,5.78213,4,14611.6,2155,6.78033,0,12805.2,2155,5.94207,5,14335.3,2030,7.06173,0,12443.3,2030,6.12971,3,15026.7,2318,6.48261,0,13211.4,2318,5.69949,5,13550.3,2073,6.53657,0,12903.2,2073,6.2244,4,13416.6,2085,6.43484,0,11969.1,2085,5.74056,4,13732.4,2030,6.76474,0,12257.2,2030,6.03805,4,13559.6,2107,6.4355,0,12565.9,2107,5.96386,5,14418.8,2166,6.6569,0,12635.6,2166,5.83363,4,14313.7,2216,6.45926,0,12683,2216,5.72337,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n10_4.dat,6,11,5,15547.9,2300,6.75995,0,14599.3,2300,6.34752,4,16201.9,2269,7.14055,0,15023.6,2269,6.62125,5,15379.1,2163,7.11009,0,15169.4,2163,7.01312,4,15274.6,2183,6.99707,0,14820.2,2183,6.78893,5,14694.3,2198,6.68531,0,14139.5,2198,6.43287,4,15649.6,2244,6.97396,0,14416.5,2244,6.42447,4,16825.2,2343,7.18107,0,16182,2343,6.90655,4,15142.3,2033,7.44823,0,14080.7,2033,6.92609,4,14913.9,2196,6.79138,0,14058.3,2196,6.40179,4,15586.1,2214,7.0398,0,14603.3,2214,6.59587,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n15_1.dat,6,16,2,13314.8,4167,3.1953,0,8337.03,4167,2.00073,4,12555.4,4160,3.01812,0,8418.54,4160,2.02369,4,15270.8,4458,3.42549,0,7915.42,4458,1.77556,4,13031.5,4338,3.00403,0,8280.2,4338,1.90876,4,14266.3,4467,3.1937,0,8712.05,4467,1.95031,4,13699.6,4266,3.21135,0,8016.47,4266,1.87915,4,11705.6,4213,2.77845,0,8182.28,4213,1.94215,4,14467.7,4255,3.40017,0,8365.11,4255,1.96595,4,13189,4451,2.96316,0,8015.98,4451,1.80094,4,13370.2,4313,3.09998,0,8410.75,4313,1.95009,4
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n15_2.dat,6,16,3,14737.6,4578,3.21922,0,9460.36,4578,2.06648,5,12729.5,4170,3.05264,0,9074.92,4170,2.17624,4,13227.9,4286,3.0863,0,9599.63,4286,2.23976,5,13558.2,4212,3.21895,0,8571.82,4212,2.0351,4,15004.9,4359,3.44229,0,9823.88,4359,2.2537,5,13336.5,4309,3.09504,0,9226.21,4309,2.14115,5,14080.2,4325,3.25554,0,9886.19,4325,2.28583,5,13272,4107,3.23155,0,9292.7,4107,2.26265,5,12924.6,4273,3.02471,0,9205.1,4273,2.15425,5,13004.9,4515,2.88039,0,9677.63,4515,2.14344,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n15_3.dat,6,16,4,14718.2,4399,3.3458,0,10629.7,4399,2.41639,6,14061.8,4328,3.24903,0,10992,4328,2.53975,5,15036.8,4146,3.62681,0,10829.4,4146,2.61201,5,14348.7,4386,3.27149,0,11301.4,4386,2.5767,6,14601.8,4358,3.35058,0,11034.3,4358,2.53198,5,14198.5,4404,3.22401,0,10974.6,4404,2.49196,5,13822.3,4289,3.22274,0,10389.4,4289,2.42233,5,16685.7,4390,3.80084,0,10922,4390,2.48794,5,15293,4524,3.38043,0,11165.3,4524,2.46802,5,14793.8,4311,3.43164,0,10486.8,4311,2.43256,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n15_4.dat,6,16,5,15138.1,4250,3.56192,0,11464.6,4250,2.69756,5,16333.3,4557,3.58421,0,12520.7,4557,2.74756,6,14977.2,4138,3.61943,0,11578.7,4138,2.79813,5,15960.1,4162,3.83471,0,11424.8,4162,2.74502,5,14442.3,4120,3.50541,0,11521.1,4120,2.79638,5,13974.5,4477,3.12139,0,11958.4,4477,2.67107,5,14003.6,4079,3.43309,0,10685.2,4079,2.61957,4,14278.5,4125,3.46146,0,11075,4125,2.68486,5,13928.6,4504,3.0925,0,11409.9,4504,2.53329,5,14943.5,4172,3.58186,0,11551.8,4172,2.76888,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n20_1.dat,6,21,2,16639.6,5772,2.88282,0,9163.93,5772,1.58765,5,14914.2,5319,2.80396,0,8556.09,5319,1.60859,4,13441,5547,2.42311,0,8417.2,5547,1.51743,5,14406.7,5435,2.65072,0,8453.08,5435,1.5553,4,15059.1,5464,2.75606,0,8724.88,5464,1.59679,5,15317.7,5378,2.84822,0,7691.04,5378,1.43009,5,14468.2,5734,2.52323,0,9185.48,5734,1.60193,5,15983.9,5382,2.96988,0,9036.2,5382,1.67897,4,14519.5,5746,2.52688,0,9046.17,5746,1.57434,5,14143.9,5564,2.54205,0,7798.77,5564,1.40165,4
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n20_2.dat,6,21,3,16185.1,5639,2.87022,0,9766.23,5639,1.73191,6,15551.3,5497,2.82905,0,9169.54,5497,1.6681,5,14654.8,5787,2.53237,0,9051.33,5787,1.56408,5,15047.9,5476,2.74798,0,9338.61,5476,1.70537,5,17132.6,5705,3.00308,0,9778.18,5705,1.71397,5,14372.3,5870,2.44843,0,9667.29,5870,1.6469,6,14097.9,5275,2.67259,0,8850.56,5275,1.67783,5,17046.7,5713,2.98384,0,9184.89,5713,1.60772,5,17359.5,5498,3.15743,0,9522.83,5498,1.73205,6,14089.7,5460,2.58054,0,8556.61,5460,1.56715,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n20_3.dat,6,21,4,14860.9,5441,2.73128,0,9289.84,5441,1.70738,5,15600.8,5398,2.89012,0,9765.96,5398,1.80918,6,13536.4,5498,2.46207,0,10374.1,5498,1.88688,6,15276.9,5873,2.60122,0,10499,5873,1.78768,5,15535.8,5508,2.82058,0,10787.4,5508,1.95849,6,16887.5,5446,3.10091,0,10363.9,5446,1.90303,6,15428.6,5598,2.75609,0,9980.9,5598,1.78294,5,14520.5,5423,2.67757,0,9692.14,5423,1.78723,6,16143.3,5642,2.86128,0,10223.9,5642,1.81211,6,15282.6,5721,2.67132,0,10092.3,5721,1.76408,5
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n20_4.dat,6,21,5,16257.1,5335,3.04725,0,10900.7,5335,2.04325,6,17449.3,5853,2.98125,0,11484.1,5853,1.96209,6,15702.8,5321,2.9511,0,10934.4,5321,2.05496,6,16747.7,5832,2.87169,0,11659.8,5832,1.99928,6,14519.4,5492,2.64374,0,9936.65,5492,1.8093,6,15760.2,5601,2.81382,0,11478.8,5601,2.04942,6,17149.2,5547,3.09161,0,11453.8,5547,2.06486,6,17709.7,5795,3.05603,0,12243.4,5795,2.11276,7,16046.4,5267,3.04659,0,12059.9,5267,2.2897,6,16006.8,5665,2.82556,0,12188.8,5665,2.15159,6
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n25_1.dat,6,26,2,21045.2,5913,3.55915,0,10008.2,5913,1.69257,5,18759.5,6070,3.09053,0,10080.4,6070,1.66069,6,23234.1,6278,3.70087,0,11243.9,6278,1.79101,5,22160.2,6388,3.46903,0,11219.7,6388,1.75638,6,20460.6,6028,3.39427,0,10864.3,6028,1.80231,4,22212.1,6343,3.50182,0,10550.5,6343,1.66333,6,24610.7,6244,3.94149,0,11478.1,6244,1.83826,6,22275.2,6202,3.59162,0,10437.9,6202,1.68299,5,24294.9,6081,3.99521,0,11459.8,6081,1.88452,6,20132.9,6314,3.18861,0,10780.3,6314,1.70736,7
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n25_2.dat,6,26,3,23055,6220,3.70659,0,12002.1,6220,1.9296,6,21099.5,6202,3.40205,0,11922.6,6202,1.92238,7,22464.2,6072,3.69963,0,12377.2,6072,2.0384,7,23739.1,6218,3.8178,0,12197.8,6218,1.96169,6,24696.5,6260,3.94512,0,12691.2,6260,2.02735,7,22855.3,5963,3.83285,0,11100,5963,1.86148,7,21601.6,6154,3.51018,0,11463.9,6154,1.86284,7,23556.5,6253,3.76723,0,12694,6253,2.03006,7,22614,6399,3.534,0,12536.1,6399,1.95907,7,21624.2,6340,3.41076,0,12502,6340,1.97193,6
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n25_3.dat,6,26,4,25684.1,6398,4.01439,0,13794.1,6398,2.156,8,24723.7,6426,3.84744,0,14249.7,6426,2.21751,8,25241.3,6257,4.03408,0,13515.8,6257,2.1601,7,24848.1,6054,4.10442,0,13710.9,6054,2.26476,7,25213.1,6334,3.9806,0,13989.6,6334,2.20866,8,22909.2,6105,3.75253,0,14199.7,6105,2.32591,8,24734.7,6379,3.87753,0,13824.1,6379,2.16712,8,23823.6,6414,3.71432,0,13937.3,6414,2.17295,7,25658,6227,4.12045,0,14473.2,6227,2.32427,8,22498.6,6164,3.65,0,13663.1,6164,2.2166,7
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n25_4.dat,6,26,5,26642.1,6281,4.2417,0,15990.9,6281,2.54592,7,25895.9,6190,4.18351,0,15831.1,6190,2.55753,8,23027.8,6219,3.70282,0,15754.5,6219,2.53329,9,23288.7,6154,3.78432,0,15171,6154,2.46523,7,24740,6407,3.86141,0,16157.8,6407,2.5219,7,27869.6,6355,4.38546,0,16347.3,6355,2.57235,8,25713.5,6074,4.23338,0,15263.1,6074,2.51286,8,23931.7,6206,3.85622,0,16134.3,6206,2.59979,9,25671,6184,4.15119,0,15675.4,6184,2.53483,8,26268.2,6232,4.21506,0,15895.3,6232,2.55059,8
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n30_1.dat,6,31,2,23258.8,8329,2.79251,0,10360.3,8329,1.24388,7,26332.7,8687,3.03127,0,10832.1,8687,1.24694,7,23470.1,8607,2.72686,0,11189.5,8607,1.30005,7,28759.6,8810,3.26442,0,11681.7,8810,1.32596,7,27113.4,9360,2.89673,0,11324.8,9360,1.20991,7,25863.8,8564,3.02007,0,11230.9,8564,1.31141,6,26471.5,8388,3.15588,0,10453.9,8388,1.24629,7,26293.2,8526,3.08388,0,11172.2,8526,1.31037,7,27855.3,8714,3.19662,0,11062,8714,1.26945,7,22242.4,8398,2.64854,0,10715.8,8398,1.276,7
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n30_2.dat,6,31,3,24615.9,8434,2.91865,0,11625.5,8434,1.37841,7,25335.4,8635,2.93404,0,12367.7,8635,1.43228,8,23471.1,8638,2.71719,0,11862.2,8638,1.37326,7,24228.9,8539,2.83744,0,11668.6,8539,1.3665,7,27441.1,8768,3.12969,0,11944.7,8768,1.3623,8,26617.4,8461,3.14589,0,11671,8461,1.37938,7,29955,8642,3.46622,0,12027.3,8642,1.39172,9,24913.6,8700,2.86364,0,12012.5,8700,1.38074,7,24301,8743,2.77948,0,12118.1,8743,1.38604,8,26656,8422,3.16505,0,11684.5,8422,1.38738,7
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n30_3.dat,6,31,4,27275.7,8455,3.22598,0,13314.6,8455,1.57477,9,27920.2,8763,3.18615,0,13521.5,8763,1.54302,8,26881.7,8902,3.01974,0,13560,8902,1.52326,8,23874.2,8748,2.7291,0,13113.4,8748,1.49901,7,26987.4,8688,3.10628,0,13442.3,8688,1.54723,9,26432.1,8379,3.15457,0,13088.7,8379,1.56209,9,25414.2,8757,2.90216,0,13410.7,8757,1.53143,9,27960.7,8733,3.20173,0,13836.6,8733,1.58441,9,26126,8265,3.16105,0,13007.8,8265,1.57384,9,29709.7,9160,3.24342,0,14504.5,9160,1.58346,9
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n30_4.dat,6,31,5,27324.2,8846,3.08888,0,15073.9,8846,1.70404,8,25632.3,8216,3.1198,0,14577,8216,1.77422,9,25244.2,8705,2.89996,0,14809.4,8705,1.70125,9,27079.1,8865,3.0546,0,14978.8,8865,1.68966,8,27042,8911,3.03467,0,14973.9,8911,1.68038,10,27170,8148,3.33456,0,13774.2,8148,1.69051,8,26368.4,8466,3.11463,0,14554.4,8466,1.71916,10,28050.7,8176,3.43086,0,14244.1,8176,1.74219,8,28755.5,8494,3.38539,0,14474.6,8494,1.7041,9,28502.6,8776,3.24779,0,14718.2,8776,1.67709,9
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n35_1.dat,6,36,2,29276.2,8692,3.36818,0,12248,8692,1.40911,7,31002.8,9204,3.36841,0,12107,9204,1.31541,8,28183.4,8822,3.19468,0,11930.3,8822,1.35234,7,30854.4,9424,3.27402,0,12384.7,9424,1.31417,9,27727.1,8764,3.16375,0,11991.3,8764,1.36824,8,31020,9333,3.32369,0,12627.9,9333,1.35304,8,29513.6,8703,3.3912,0,12483.3,8703,1.43436,8,28899.1,8874,3.2566,0,12210.4,8874,1.37597,9,29224.5,8591,3.40176,0,11711.1,8591,1.36318,7,30395,9024,3.36824,0,12396.1,9024,1.37368,8
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n35_2.dat,6,36,3,29456.1,9052,3.2541,0,13379.9,9052,1.47812,10,33094.8,9035,3.66295,0,13150.7,9035,1.45553,9,30625.5,8662,3.53562,0,13147.5,8662,1.51784,9,28560.5,8537,3.3455,0,12632.4,8537,1.47972,9,31677.1,9091,3.48444,0,13401.8,9091,1.47418,9,32779,9405,3.48527,0,13338.9,9405,1.41828,10,34494.8,9122,3.7815,0,13316.7,9122,1.45985,9,29669.3,9078,3.26827,0,13258.4,9078,1.4605,9,29925.1,8950,3.34359,0,13361.4,8950,1.49289,9,31102.7,9030,3.44438,0,13210,9030,1.4629,8
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n35_3.dat,6,36,4,28562.8,9173,3.1138,0,14239.7,9173,1.55235,10,33127.7,8950,3.70142,0,14137.2,8950,1.57958,11,30914.5,8912,3.46886,0,14371.1,8912,1.61255,10,32819.5,9148,3.58762,0,14595,9148,1.59543,10,32543.9,8789,3.7028,0,14501.5,8789,1.64996,10,32823,8925,3.67764,0,14475.1,8925,1.62186,11,31505.5,8690,3.62549,0,13572.9,8690,1.56189,11,32523.7,8801,3.69545,0,14146.1,8801,1.60733,9,34517.6,8954,3.85499,0,14598.2,8954,1.63036,11,31266.5,9023,3.46521,0,13788.3,9023,1.52812,9
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n35_4.dat,6,36,5,30609.1,8659,3.53494,0,15415.3,8659,1.78026,11,32524.7,9168,3.54764,0,15743.5,9168,1.71723,10,33023.5,8740,3.77844,0,15256,8740,1.74554,10,29890.2,8920,3.35092,0,15699.9,8920,1.76008,11,31559.3,8576,3.67995,0,15129.8,8576,1.7642,10,30558.3,8503,3.59383,0,14750.5,8503,1.73474,10,28672.7,8794,3.26049,0,15198.7,8794,1.72831,10,31651.9,8825,3.58662,0,15817.8,8825,1.79238,10,30794.6,8950,3.44074,0,15490.7,8950,1.7308,10,31203.2,8679,3.59525,0,15037.1,8679,1.73259,10
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n40_1.dat,6,41,2,37391.3,9302,4.01971,0,12994.1,9302,1.39692,9,34752.2,8984,3.86824,0,12222.2,8984,1.36045,8,37103,9081,4.08578,0,13117.4,9081,1.44449,10,36512.4,9203,3.96744,0,12876,9203,1.39911,8,38031.9,9274,4.10092,0,12995.7,9274,1.40131,10,37604.7,8836,4.25585,0,13107.4,8836,1.48341,9,33243.1,9060,3.66921,0,12751.6,9060,1.40746,10,35773.3,8861,4.03717,0,13110.5,8861,1.47958,9,37531.4,9129,4.11123,0,12854.4,9129,1.40809,10,35727.6,8777,4.0706,0,12672.5,8777,1.44383,9
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n40_2.dat,6,41,3,37087.5,8972,4.13369,0,13922.2,8972,1.55174,10,35071.7,8883,3.94819,0,13916.1,8883,1.5666,10,38791.9,9062,4.28072,0,14156.2,9062,1.56214,10,35191.2,8953,3.93066,0,13242.5,8953,1.47911,10,32135,9083,3.53792,0,14209.2,9083,1.56437,11,33599.1,8735,3.84649,0,14066.4,8735,1.61034,10,38492,9134,4.21414,0,14133.2,9134,1.54732,11,37904,9140,4.14704,0,13913.1,9140,1.52223,10,36335.6,9337,3.89158,0,14660.1,9337,1.57011,11,37744.9,9016,4.18644,0,14161.9,9016,1.57075,11
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n40_3.dat,6,41,4,37608.5,9434,3.98649,0,15700.7,9434,1.66427,11,36689,8828,4.15598,0,15100.8,8828,1.71056,11,38409.9,9152,4.19689,0,15240.1,9152,1.66522,11,36140.1,8936,4.04432,0,14285,8936,1.59859,10,39356.9,9111,4.31972,0,15668,9111,1.71968,12,40339.4,8915,4.5249,0,15270.9,8915,1.71295,12,38868.4,9008,4.31487,0,15188.5,9008,1.68611,11,38878.3,9022,4.30927,0,15623,9022,1.73166,12,36959.6,8972,4.11943,0,15075.4,8972,1.68027,11,36076.6,9125,3.9536,0,15387.4,9125,1.68629,11
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n40_4.dat,6,41,5,38192.6,8786,4.34698,0,17264.7,8786,1.96502,13,39432.5,9188,4.29174,0,16864,9188,1.83544,11,38858.6,8890,4.37105,0,16694.4,8890,1.87789,12,42080.7,9149,4.59949,0,17261.9,9149,1.88675,12,41206.1,9250,4.45472,0,17145.7,9250,1.85359,13,38398.8,9070,4.23361,0,16794.3,9070,1.85163,11,39587.9,9055,4.37193,0,17163.1,9055,1.89543,13,41320.2,9218,4.48255,0,17258.4,9218,1.87226,12,39479.6,8931,4.42052,0,17286.2,8931,1.93553,12,39039.2,9092,4.29379,0,16773.9,9092,1.84491,12
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n45_1.dat,6,46,2,39507.5,10512,3.75833,0,13422,10512,1.27683,10,40524.5,10971,3.69378,0,13573.5,10971,1.23722,10,42263.2,10487,4.03005,0,13297.1,10487,1.26796,11,41137.1,10522,3.90962,0,13182,10522,1.25281,9,37252.8,10347,3.60035,0,13258.5,10347,1.28139,9,36477.5,10716,3.40402,0,12933.5,10716,1.20693,10,39255.1,11009,3.56573,0,13257.1,11009,1.20421,9,39153.9,10594,3.69585,0,13521.2,10594,1.2763,9,36423,10786,3.37688,0,12828.4,10786,1.18936,8,41283.9,10572,3.90502,0,13347.2,10572,1.26251,10
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n45_2.dat,6,46,3,37786.2,10452,3.61522,0,14540,10452,1.39112,11,44113.1,10762,4.09897,0,14767.1,10762,1.37215,12,41169.3,11143,3.69463,0,15361.5,11143,1.37858,12,42778.5,10379,4.12164,0,14564.7,10379,1.40328,13,44755.8,11018,4.06206,0,15366.3,11018,1.39466,11,42857,10675,4.01471,0,15378,10675,1.44056,13,44406.3,11001,4.03657,0,15362.2,11001,1.39643,12,42281.8,10419,4.05815,0,14771.6,10419,1.41776,11,39999.2,10769,3.71429,0,14999.2,10769,1.39282,12,44322.3,11136,3.98009,0,15241.6,11136,1.36868,13
/home/andy/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze0105h6/abs2n45_3.dat,6,46,4,42495.3,10271,4.1374,0,17274.7,10271,1.68189,13,45821.1,10792,4.24584,0,17258.7,10792,1.59921,14,46496.2,10975,4.23656,0,18147.5,10975,1.65353,15,43360.8,10496,4.13118,0,16990.8,10496,1.61879,14,39621.5,10603,3.73682,0,16395.6,10603,1.54632,12,39059,10783,3.62228,0,16429.2,10783,1.52362,13,42566.2,10734,3.96555,0,16895.6,10734,1.57403,13,43319.7,10956,3.95397,0,17863,10956,1.63043,14,40186.6,10869,3.69736,0,16755.8,10869,1.54161,13,41639.3,10715,3.88608,0,17419.3,10715,1.62569,13
