,#TimePeriods,#Customer,#Vehicle,Cost,Quantity,LogisticRatio,T_InitialSchedule,CostAfterHGS,Quantity,LogisticRatio,T_InitialSolution
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n35_1.dat,3,36,2,11949.1,3381,3.53421,0,5061.96,3381,1.49718,4,10342.8,3610,2.86504,0,4972.8,3610,1.37751,2,10796,3592,3.00557,0,4949.54,3592,1.37794,3,10687.6,4043,2.64349,0,5443.17,4043,1.34632,3,11577.7,4175,2.77309,0,5577.86,4175,1.33601,4,11359.1,3556,3.19436,0,4927.73,3556,1.38575,3,10793.3,4003,2.6963,0,5188.15,4003,1.29607,4,11840.8,3867,3.06202,0,5460.94,3867,1.41219,3,9802.41,3406,2.87798,0,5054.31,3406,1.48394,3,10653.8,3869,2.75364,0,5227.41,3869,1.3511,3,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n35_2.dat,3,36,3,10067.1,3661,2.74981,0,5664.24,3661,1.54718,4,11085.5,3683,3.0099,0,5366.89,3683,1.45721,4,11286.7,4371,2.58217,0,6410.07,4371,1.4665,4,10430.3,3821,2.72974,0,5840.23,3821,1.52846,4,10985.8,4093,2.68404,0,5771.9,4093,1.41019,4,11127.8,3946,2.82001,0,5711.91,3946,1.44752,4,10604.4,3976,2.6671,0,5564.9,3976,1.39962,4,12202,3741,3.26169,0,5345.74,3741,1.42896,4,11999.5,3941,3.04479,0,5753.38,3941,1.45988,4,12444,3835,3.24486,0,5814.06,3835,1.51605,4,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n35_3.dat,3,36,4,11543.6,3820,3.02189,0,6215.73,3820,1.62716,5,11028.9,3698,2.98241,0,6292.36,3698,1.70156,4,11609.4,3931,2.95329,0,6175.09,3931,1.57087,4,11569,3638,3.18004,0,6173.93,3638,1.69707,5,10949,3569,3.06782,0,5750.02,3569,1.6111,4,10926.5,3740,2.92153,0,6374.25,3740,1.70434,4,10431.3,4167,2.50332,0,6127.14,4167,1.4704,5,12309.2,4085,3.01327,0,6322.01,4085,1.54762,5,12324.3,3401,3.62374,0,6172.84,3401,1.81501,5,11528.7,3965,2.90762,0,6589.44,3965,1.6619,4,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n35_4.dat,3,36,5,11392.7,4012,2.83966,0,7037.31,4012,1.75407,5,11558.9,4068,2.84143,0,6644.09,4068,1.63326,4,12495.1,4006,3.11908,0,7125.07,4006,1.7786,5,10948.9,3992,2.74272,0,6773.25,3992,1.69671,4,11598.3,3359,3.45291,0,6424.73,3359,1.91269,5,11031.9,3937,2.80211,0,6987.68,3937,1.77487,5,11095.8,3580,3.09938,0,6237.25,3580,1.74225,5,12060.3,3972,3.03634,0,6687.47,3972,1.68365,4,12478.9,3435,3.63288,0,6305.23,3435,1.83558,4,11669.6,3829,3.04769,0,7124.44,3829,1.86065,5,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n40_1.dat,3,41,2,13764,4324,3.18316,0,5970.7,4324,1.38083,4,13540,4327,3.12918,0,5899.19,4327,1.36334,4,12273.9,4219,2.90919,0,5572.98,4219,1.32092,3,13581,4494,3.02203,0,5711.53,4494,1.27092,4,13590.5,4580,2.96736,0,6289.08,4580,1.37316,4,11882.9,4687,2.53529,0,6113.1,4687,1.30427,3,14000.8,4334,3.23046,0,6386.4,4334,1.47356,4,13350.2,4632,2.88217,0,6210.64,4632,1.34081,3,14181.1,4355,3.25629,0,6139.38,4355,1.40973,4,12836.6,4551,2.82062,0,6470.78,4551,1.42184,5,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n40_2.dat,3,41,3,13233.7,4293,3.08262,0,6618.19,4293,1.54162,4,13959.7,4343,3.21431,0,6035.84,4343,1.38979,5,13503.6,4615,2.92603,0,6520.75,4615,1.41295,4,14271.2,4154,3.43552,0,6432.2,4154,1.54843,6,14136.9,4852,2.91362,0,6571.38,4852,1.35436,4,13933.6,4948,2.816,0,6917.34,4948,1.39801,4,13250.2,4704,2.81678,0,6929.75,4704,1.47316,5,14995.5,4485,3.34348,0,6309.9,4485,1.40689,5,15091.3,4109,3.67275,0,6296.9,4109,1.53247,4,13500.1,4593,2.93927,0,6497.81,4593,1.41472,5,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n40_3.dat,3,41,4,14908.8,4742,3.14399,0,7365.39,4742,1.55323,5,13917.2,4111,3.38536,0,7344.39,4111,1.78652,6,15877.4,4505,3.5244,0,7531.65,4505,1.67184,6,14628.5,4707,3.10782,0,7058.44,4707,1.49956,5,14559.4,4397,3.3112,0,7148.22,4397,1.6257,5,15561.2,4528,3.43665,0,7296.66,4528,1.61145,6,13615.1,4269,3.18929,0,6865.56,4269,1.60824,4,13839.3,4430,3.124,0,6945.15,4430,1.56775,5,12913.1,4951,2.60817,0,7298.35,4951,1.47412,6,14320.1,4494,3.18649,0,7145.83,4494,1.59008,5,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n40_4.dat,3,41,5,13384.8,4480,2.98768,0,7571.75,4480,1.69012,6,15218.5,4852,3.13654,0,8618.41,4852,1.77626,6,16086.7,4430,3.6313,0,8175.92,4430,1.84558,6,12917.4,4225,3.05738,0,7748.36,4225,1.83393,5,14952.2,4338,3.44679,0,7847.76,4338,1.80907,6,13402.3,4189,3.1994,0,7303.84,4189,1.74358,6,15547.7,4207,3.69567,0,7761.76,4207,1.84496,5,14218.8,4270,3.32993,0,7845.13,4270,1.83727,6,17009,4824,3.52591,0,8352.6,4824,1.73147,6,15532.9,4322,3.59392,0,8060.92,4322,1.86509,7,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n45_1.dat,3,46,2,13955.3,4456,3.1318,0,5626.54,4456,1.26269,4,13500.2,4758,2.83738,0,5880.78,4758,1.23598,4,14400.4,4616,3.11967,0,6123.08,4616,1.32649,5,13966.8,4803,2.90794,0,5710.76,4803,1.189,4,13539.2,4927,2.74796,0,5887.83,4927,1.19501,5,15593.6,4925,3.16621,0,6240.21,4925,1.26705,5,13645.3,4690,2.90945,0,5635.86,4690,1.20168,4,15868.6,4850,3.27188,0,6173.52,4850,1.27289,5,13167.6,4733,2.78209,0,5755.25,4733,1.21598,4,13175.4,4451,2.9601,0,5882.39,4451,1.32159,4,
/home/andytestpc/Desktop/Curtin/IRPLR/Data/mvirp/Small_Instances/Istanze001005h3/abs1n45_2.dat,3,46,3,14940.2,4828,3.0945,0,6395.24,4828,1.32462,5,15204.1,4793,3.17215,0,6367.57,4793,1.32851,5,12836.9,4979,2.57821,0,6147.5,4979,1.23469,5,14047.9,4913,2.85934,0,6116.87,4913,1.24504,6,14204.1,4556,3.11767,0,6203.28,4556,1.36156,4,14918.4,4917,3.03405,0,6192.11,4917,1.25933,5,13442.4,4965,2.70743,0,6777.1,4965,1.36497,6,14086.4,4627,3.04439,0,6262.8,4627,1.35353,6,14205.7,4657,3.05039,0,6283.41,4657,1.34924,4,14184.1,4575,3.10035,0,6359.35,4575,1.39002,6,
